Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
C_ALTC_ALT_VoltHighLampOn_Tim1;000073fc;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time to set the fault Alternator Voltage High Error.;s;0.03125;0;$275DE8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltHighLampOn_Tim2;000073fd;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time to set the fault Alternator Voltage High Error.;s;0.03125;0;$275DEA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowArm1;00005f0a;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;threshold to trigger the counter to set alternator voltage line error.;V;0.015625;0;$275DEC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowArm2;00005f09;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;higher threshold to trigger the slower counter to set alternator line error after alternator voltage high error has been set.;V;0.015625;0;$275DEE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowArm3;00005f08;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;lower threshold to trigger the faster counter to set alternator line error after alternator voltage high error has been set.;V;0.015625;0;$275DF0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowArm_Tim1;000073fe;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time to determine if alternaotr voltage has been low for a time long enough to set the fault Alternator Voltage Sense Line Error.;s;0.03125;0;$275DF2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowArm_Tim2;000073ff;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time to determine if alternaotr voltage has been low for a time long enough to set the fault Alternator Voltage Sense Line Error.;s;0.03125;0;$275DF4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowArm_Tim3;00007400;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time to determine if alternaotr voltage has been low for a time long enough to set the fault Alternator Voltage Sense Line Error.;s;0.03125;0;$275DF6;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowDisarm;00005f07;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;threshold to trigger the counter to clear alternator voltage line error.;V;0.015625;0;$275DF8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_ALT_VoltLowDisarm_Tim;00007401;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time to determine if alternaotr voltage has been high for a time long enough to clear the fault Alternator Voltage Sense Line Error.;s;0.03125;0;$275DFA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Avg_DC_Filter_Const;00006076;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;This cal will be the first order signed filter constant for the alternatoraverage duty cycle filtering.;None;0.000030517578;0;$275DFC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Avg_Volt_Filter_Const;00006013;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;This cal will be the first order signed filter constant for the filtering of the voltage difference between setpoint voltage and battery voltage .;None;0.000030517578;0;$275E00;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_BPlus_Err_Large_Step;000073f2;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The amount of time used as an increment or decrement for virtual timers used in  Alternator B+ Diagnostics;s;0.03125;0;$275E04;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_BPlus_Err_Small_Step;000073f3;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The amount of time used as an increment or decrement for virtual timers used in  Alternator B+ Diagnostics;s;0.03125;0;$275E06;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Count_Large_Step;00005efd;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;0;0;0;larger offset step for a counter.;None;1;0;$275E08;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Count_Small_Step;00005efe;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;0;0;0;smaller offset step for a counter.;None;1;0;$275E0A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_DC_Tool_Ovrd_Value;0000639d;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Tool override value of ALTC duty cycle;%;0.00390625;0;$275E0C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_DC_User_Ovrd_Value;00005ee8;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;User override value of ALTC duty cycle.;%;0.00390625;0;$275E0E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Der_Gain1;000060b1;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Alternator control PID derivativel gain 1.;None;0.000030517578;0;$275E10;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Der_Gain2;000060b2;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Alternator control PID derivativel gain 2.;None;0.000030517578;0;$275E14;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Desired_Setpoint_Offset;000060f6;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;This is new ROM that sets the desired voltage offset.;V;0.015625;0;$275E18;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Diagnostic_DelayTime;00005eb7;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the time that steady-state condition must be met when duty cycle = 0% in charging system active diagnostics.;s;0.03125;0;$275E1A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Diagnostic_FailTime_Max;000073f8;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Maximum time of occurance that the charging systme diagnostics is allowed to fail before declaring fault.;s;0.03125;0;$275E1C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Diagnostic_RPM;00005e98;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibaration indicates a engine speed limit above which charging system diagnostic can be executed.;RPM;0.125;0;$275E20;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Diagnostic_TestOffTime;00005eb6;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the time to set duty cycle = 0% in charging system diagnostics.;s;0.03125;0;$275E24;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Diagnostic_TestTime;00005eb5;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the time when duty cycle = 0% in charging system diagnostics.;s;0.03125;0;$275E26;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Diagnostic_Volt_Drop;00005f03;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration that battery voltage must drop with duty cycle = 0% in charging system diagnostics.;V;0.015625;0;$275E28;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Diagnostic_VoltageDiff;00005f02;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration used to enable charging system diagnostics.;V;0.015625;0;$275E2A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Disable_Speed;00005e9b;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibaration indicates a engine speed limit below which battery charging is disabled.;RPM;0.125;0;$275E2C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Driver_DC_Max;00006077;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The maximum value of commanded PWM duty cycle of the alternator.;%;0.00390625;0;$275E30;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Driver_DC_Min;00006078;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The minimum value of commanded PWM duty cycle of the alternator.;%;0.00390625;0;$275E32;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Driver_DeadBand_Max;0001832c;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The maximum value of commanded PWM duty cycle of the alternator.;%;0.00390625;0;$275E34;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Driver_DeadBand_Min;0001832d;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The minimum value of commanded PWM duty cycle of the alternator.;%;0.00390625;0;$275E36;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Driver_Error_Clear_Time;0001850d;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the off duty cycle time when there is no circuit error in generator field.;s;0.000030517578;0;$275E38;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Driver_Error_Set_Time;00005fb4;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the off duty cycle time when there is a shorted circuit or open circuit  in generator field.;s;0.000030517578;0;$275E3C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Enable_Speed;00005e9f;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Calibaration indicates a engine speed limit above which battery charging is enabled.;RPM;0.125;0;$275E40;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Error_DC;00005ee4;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;ALTC duty cycle is set to this calibration when alternator error is set.;%;0.00390625;0;$275E44;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Filter_Coefficient;00014058;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;First order Filter Coefficient for alternator torque.;None;0.000000000931;0;$275E48;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_High_Volt_Time;00005ebb;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the time that high voltage exists to set charging system high error.;s;0.03125;0;$275E4C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_High_Volt_Time_Max;000073f7;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time that set charging system high error if conditions exist.;s;0.03125;0;$275E4E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_High_Voltage;00005f01;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration used to set charging system high error.;V;0.015625;0;$275E50;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Int_Gain1;000060ad;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Alternator Control duty cycle  integral gain 1.;None;0.000122070313;0;$275E54;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Int_Gain2;000060ae;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Alternator Control duty cycle  Integral gain 2.;None;0.000122070313;0;$275E58;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Int_Voltage_Threshold;00016786;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;voltage threshold between battery voltage or alternator voltage and set point voltage.;V;0.015625;0;$275E5C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Limpin_DC;00005ee1;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;2;0;0;ALTC duty cycle is set to this calibration when battery voltage low error is set.;%;0.0625;0;$275E5E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Low_Clear_Voltage;00005eff;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;when battery voltage is greater than this calibration for a time period, charging system low error shall be cleared.;V;0.015625;0;$275E60;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Low_Volt_ClearTime;00005ebe;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the time that battery voltage is above calibration to clear charging system low error.;s;0.03125;0;$275E62;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Low_Volt_Time;00005eba;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration indicates the time that low voltage exists to set charging system low error.;s;0.03125;0;$275E64;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Low_Voltage;00005f05;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration used to set charging system low error.;V;0.015625;0;$275E66;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Min_Volt_Diff;00005f04;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;calibration used to determine alternator control mode transitions.;V;0.015625;0;$275E68;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_PID_Voltage_Threshold;0000607b;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;threshold to determine PID gains.;V;0.015625;0;$275E6A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_PWM_DriverResetLim;00007ba3;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Maximum number of ALTC PWM driver retries due to output shorted to ground error.;counts;1;0;$275E6C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_PWM_DriverResetTime;00007ba4;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;The time in seconds to allow the ALTC PWM driver to cool off (due to short to ground) between C_ALTC_PWM_DriverResetLim retries.;s;0.000030517578;0;$275E70;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_PWM_Err_Time_Decrt;000073f1;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time decrement for Alternator PWM Diagnostics;s;0.03125;0;$275E74;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_PWM_Err_Time_Incrt;000073f0;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Time increment for Alternator PWM Diagnostics;s;0.03125;0;$275E76;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Prop_Gain1;0000609c;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Alternator control PID proportional gain 1.;None;0.000030517578;0;$275E78;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Prop_Gain2;000060aa;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Alternator Control duty cycle  proportional gain 2.;None;0.000030517578;0;$275E7C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Setpoint_Offset;000060f5;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;"Offset for voltage drop in harness in EVR control; added to voltage setpoint";V;0.015625;0;$275E80;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Setpoint_User_Ovrd_Value;00005f06;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;override value of battery set point voltage;V;0.015625;0;$275E82;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Setpoint_Y_Tbl;00005ec1;Alternator Control\;eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;6;1;10;;2;0;0;Y values for linearization of battery setpoint voltage filtered values.;V;0.015625;0;$275E94;X values for linearization of battery sensor setpoint voltage.;C_ALTC_Setpoint_X_Tbl;Deg_C;0.0078125;0;10;0;0;1;2;eRom;0;$275E86;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Startup_DC_Y_Tbl;00005edd;Alternator Control\;eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Calibrations for Interplating ALTC duty cycle  based on C_ALTC_Startup_DC_X_Tbl during startup.;%;0.00390625;0;$275EAE;calibrations indicates the time used for interplating duty cycle in C_ALTC_Startup_DC_Y_Tbl during startup.;C_ALTC_Startup_DC_X_Tbl;s;0.03125;0;10;0;0;1;2;eRom;0;$275EA2;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Torque_Gain;00014052;Alternator Control\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Gain to compute the alternator torque.;None;0.00390625;0;$275EB8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
C_ALTC_Torque_Max_Lim;00014055;Alternator Control\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Alternator torque Max reporting.;N_m;0.015625;0;$25D7B4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
